"","name","pop_total","pop_nhWhite","pop_black","pop_Hisp","popPctBlk","popPctHisp","Households","HHEnglish","HHPctNonEnglish","HHPctLingIsolated","PctForeignBorn","FamMedInc","FamMedIncBlk","FamMedIncHisp","FamMedIncNHWht","PctPovBlk","PctPovHisp","PctPovNHWht","PctAllPov","PctCrowdedBlk","PctCrowdedHisp","PctCrowdedNHWht","HHmedValueBlk","HHmedValueHisp","HHmedValueNHWht","X","X2006.2005","ALLpop2005","ALLpop2006","ALLpop2007","ALLpc0506","ALLpc0507","ALLpc0607","Wpop2005","Wpop2006","Wpop2007","Wpc0506","Wpc0507","Wpc0607","WFpop2005","WFpop2006","WFpop2007","WFpc0506","WFpc0507","WFpc0607","WMpop2005","WMpop2006","WMpop2007","WMpc0506","WMpc0507","WMpc0607","Bpop2005","Bpop2006","Bpop2007","Bpc0506","Bpc0507","Bpc0607","BFpop2005","BFpop2006","BFpop2007","BFpc0506","BFpc0507","BFpc0607","BMpop2005","BMpop2006","BMpop2007","BMpc0506","BMpc0507","BMpc0607","Hpop2005","Hpop2006","Hpop2007","Hpc0506","Hpc0507","Hpc0607","HFpop2005","HFpop2006","HFpop2007","HFpc0506","HFpc0507","HFpc0607","HMpop2005","HMpop2006","HMpop2007","HMpc0506","HMpc0507","HMpc0607","Apop2005","Apop2006","Apop2007","Apc0506","Apc0507","Apc0607","AFpop2005","AFpop2006","AFpop2007","AFpc0506","AFpc0507","AFpc0607","AMpop2005","AMpop2006","AMpop2007","AMpc0506","AMpc0507","AMpc0607"
"22105","Tangipahoa",100588,69090,28424,1425,0.2826,0.0142,36516,34189,0.0637,0.0055,0.0085,36731,19917,35556,43810,0.3961,0.2241,0.1029,0.2269,0.104,0.1702,0.0276,58100,68600,91900,NA,5.82,106253,113144,115398,6.4854639398417,8.60681580755367,1.99215159442834,72305,76293,77591,5.51552451421064,7.3106977387456,1.70133564022912,36894,38955,39589,5.58627419092535,7.30471079308289,1.62751893210114,35411,37338,38002,5.44181186636921,7.31693541554884,1.77834913492956,30735,33170,33930,7.92256385228567,10.3953147877013,2.29122701236057,16428,17719,18120,7.85853420988556,10.2994886778671,2.26310739883741,14307,15451,15810,7.99608583211016,10.5053470329209,2.32347420878907,1723,2041,2157,18.4561810795125,25.1886244921648,5.68348848603626,764,915,968,19.7643979057592,26.7015706806283,5.79234972677596,959,1126,1189,17.4139728884254,23.9833159541189,5.59502664298401,516,571,609,10.6589147286822,18.0232558139535,6.65499124343257,147,159,162,8.16326530612245,10.2040816326531,1.88679245283019,140,151,154,7.85714285714286,10,1.98675496688742
"22107","Tensas",6618,2848,3574,150,0.54,0.0227,2435,2306,0.053,0.0066,0.0119,25739,16295,16923,37717,0.4757,0.6071,0.1084,0.3626,0.0638,0.1613,0.0105,29900,NA,62700,NA,-0.39,5958,6038,5865,1.34273246055723,-1.56092648539778,-2.86518714806227,2503,2488,2392,-0.599280862964443,-4.43467838593688,-3.85852090032154,1242,1238,1191,-0.322061191626409,-4.10628019323671,-3.79644588045234,1261,1250,1201,-0.872323552735924,-4.75812846946868,-3.92,3308,3397,3314,2.69044740024184,0.181378476420798,-2.44333235207536,1649,1701,1654,3.1534263189812,0.303214069132808,-2.76308054085832,1659,1696,1660,2.23025919228451,0.0602772754671489,-2.12264150943396,85,90,96,5.88235294117647,12.9411764705882,6.66666666666667,36,39,43,8.33333333333333,19.4444444444444,10.2564102564103,49,51,53,4.08163265306122,8.16326530612245,3.92156862745098,12,12,12,0,0,0,3,3,3,0,0,0,3,3,3,0,0,0
"22109","Terrebonne",104503,76392,18328,1674,0.1754,0.016,36017,27738,0.2299,0.0227,0.0146,39912,22051,26563,44910,0.3714,0.2748,0.1024,0.1909,0.1303,0.1774,0.0425,59600,89400,83600,NA,0.84,106255,108157,108424,1.79003341019246,2.04131570279046,0.246863356047228,77437,77885,77719,0.578534808941462,0.364167000271188,-0.213134749951852,39220,39503,39394,0.721570627231005,0.443651198368180,-0.275928410500468,38217,38382,38325,0.431745034932098,0.282596750137373,-0.148507112709082,19021,20214,20436,6.27201514115977,7.43914620682404,1.09824873849807,9964,10611,10734,6.49337615415496,7.72782015254918,1.15917444161719,9057,9603,9702,6.0284862537264,7.12156343159987,1.03092783505155,1914,2135,2263,11.5464994775340,18.2340647857889,5.99531615925059,847,939,988,10.8618654073200,16.6469893742621,5.21831735889244,1067,1196,1275,12.0899718837863,19.4939081537020,6.60535117056856,1001,1072,1108,7.0929070929071,10.6893106893107,3.35820895522388,2625,2595,2601,-1.14285714285714,-0.914285714285714,0.23121387283237,2767,2713,2709,-1.95157209974702,-2.09613299602458,-0.147438260228529
"22111","Union",22803,15826,6394,414,0.2804,0.0182,8864,8531,0.0376,0.0056,0.0123,36035,21013,30147,41820,0.339,0.12,0.0786,0.186,0.0949,0.2685,0.0252,37500,51300,72200,NA,0.24,22741,22846,22773,0.461721120443252,0.140715008135086,-0.319530771250985,15666,15652,15598,-0.0893655049151028,-0.434061023873356,-0.345003833375926,8001,8007,7983,0.0749906261717285,-0.224971878515186,-0.299737729486699,7665,7645,7615,-0.260926288323549,-0.652315720808871,-0.39241334205363,6250,6309,6251,0.944,0.016,-0.919321604057695,3301,3339,3307,1.15116631323841,0.181763102090276,-0.958370769691524,2949,2970,2944,0.712105798575788,-0.169548999660902,-0.875420875420875,580,633,666,9.13793103448276,14.8275862068966,5.21327014218009,272,296,313,8.8235294117647,15.0735294117647,5.74324324324324,308,337,353,9.41558441558442,14.6103896103896,4.74777448071217,63,66,68,4.76190476190476,7.93650793650794,3.03030303030303,16,16,16,0,0,0,42,42,42,0,0,0
"22113","Vermilion",53807,44038,7567,687,0.1406,0.0128,19836,10865,0.4523,0.0635,0.0201,36093,13927,27688,39571,0.5272,0.2409,0.1153,0.2211,0.1152,0.0769,0.0515,49700,58800,70400,NA,0.24,54938,55425,55691,0.886453820670574,1.37063598966107,0.479927830401443,44414,44414,44563,0,0.335479803665511,0.335479803665511,22854,22857,22929,0.0131268049356787,0.328170123391966,0.315001968762305,21560,21557,21634,-0.0139146567717996,0.343228200371058,0.357192559261493,7902,8230,8229,4.15084788661098,4.13819286256644,-0.0121506682867558,4220,4398,4401,4.21800947867299,4.28909952606635,0.068212824010914,3682,3832,3828,4.07387289516567,3.96523628462792,-0.104384133611691,830,938,1002,13.0120481927711,20.7228915662651,6.82302771855011,407,458,489,12.5307125307125,20.1474201474201,6.76855895196507,423,480,513,13.4751773049645,21.2765957446809,6.875,1222,1264,1300,3.43698854337152,6.38297872340426,2.84810126582278,100,101,103,1,3,1.98019801980198,77,78,80,1.29870129870130,3.89610389610390,2.56410256410256
"22115","Vernon",52531,37567,8405,3002,0.16,0.0571,18276,15874,0.1314,0.0101,0.0413,34680,29267,27350,35835,0.1914,0.1885,0.108,0.1525,0.0728,0.1374,0.0262,65000,61400,68100,NA,-3.49,50296,48493,47380,-3.58477811356768,-5.79767774773342,-2.29517662343019,35819,34544,33751,-3.55956336022781,-5.7734721795695,-2.29562297359889,17571,16971,16604,-3.41471743213249,-5.50338626145353,-2.16251252135997,18248,17573,17147,-3.6990355107409,-6.03353792196405,-2.42417344790303,7612,7236,6627,-4.93956910141881,-12.9400945874934,-8.41625207296849,3329,3089,2792,-7.20937218383899,-16.1309702613397,-9.61476205891874,4283,4147,3835,-3.17534438477703,-10.4599579733831,-7.52351097178683,3287,3198,3343,-2.70763614237907,1.70368116823852,4.53408380237649,1448,1412,1486,-2.48618784530387,2.62430939226519,5.24079320113314,1839,1786,1857,-2.88200108754758,0.97879282218597,3.97536394176932,1029,1017,1063,-1.16618075801749,3.30417881438290,4.52310717797443,405,377,379,-6.91358024691358,-6.41975308641975,0.530503978779841,345,317,322,-8.1159420289855,-6.66666666666667,1.57728706624606
"22117","Washington",43926,29357,13839,283,0.3151,0.0064,16454,15736,0.0436,0.0026,0.0042,29480,19021,26667,33993,0.3677,0.2308,0.1261,0.2469,0.0759,0.0614,0.0288,43300,53600,59500,NA,-0.71,43951,44061,44920,0.250278719483061,2.20472799253714,1.94956991443680,29368,29149,29668,-0.745709615908472,1.02152002179243,1.78050704998456,15052,14955,15207,-0.644432633537071,1.02976348657986,1.68505516549649,14316,14194,14461,-0.852193350097793,1.01285275216541,1.88107651120192,13782,14087,14336,2.21303149034973,4.01973588738935,1.76758713707674,6994,7131,7256,1.95882184729768,3.74606805833572,1.75290983031833,6788,6956,7080,2.47495580436064,4.30170889805539,1.78263369752731,352,359,431,1.98863636363636,22.4431818181818,20.0557103064067,180,185,220,2.77777777777778,22.2222222222222,18.9189189189189,172,174,211,1.16279069767442,22.6744186046512,21.2643678160920,99,104,110,5.05050505050505,11.1111111111111,5.76923076923077,64,65,66,1.5625,3.125,1.53846153846154,56,58,59,3.57142857142857,5.35714285714286,1.72413793103448
"22119","Webster",41831,27253,13679,289,0.327,0.0069,16506,15822,0.0414,0.0021,0.0066,35119,21515,26136,40252,0.3417,0.0714,0.0764,0.202,0.0674,0,0.0234,39200,45700,63900,NA,-0.67,40876,40989,40924,0.276445836187494,0.117428319796458,-0.158579130986362,26308,26082,25991,-0.8590542800669,-1.20495666717348,-0.348899624261943,13422,13300,13256,-0.908955446282223,-1.23677544330204,-0.330827067669173,12886,12782,12735,-0.807077448393606,-1.17181437218687,-0.367704584572054,13560,13817,13824,1.8952802359882,1.94690265486726,0.0506622276905262,7294,7424,7418,1.78228681107760,1.70002741979709,-0.0808189655172414,6266,6393,6406,2.02681136291095,2.234280242579,0.203347411231034,352,399,408,13.3522727272727,15.9090909090909,2.25563909774436,156,177,183,13.4615384615385,17.3076923076923,3.38983050847458,196,222,225,13.2653061224490,14.7959183673469,1.35135135135135,117,138,141,17.9487179487179,20.5128205128205,2.17391304347826,83,84,85,1.20481927710843,2.40963855421687,1.19047619047619,76,77,78,1.31578947368421,2.63157894736842,1.29870129870130
"22121","West Baton Rouge",21601,13414,7659,288,0.3546,0.0133,7672,6945,0.0948,0.0059,0.0089,43204,27132,44773,50922,0.2809,0.087,0.0616,0.1701,0.0707,0.3188,0.0322,70500,135700,95900,NA,1.21,21534,22220,22625,3.18565988669081,5.06640661279837,1.82268226822682,13170,13314,13574,1.09339407744875,3.06757782839787,1.95283160582845,6642,6709,6830,1.00873230954532,2.83047274917194,1.803547473543,6528,6605,6744,1.17953431372549,3.30882352941176,2.10446631339894,7738,8251,8335,6.62962005686224,7.7151718790385,1.01805841716156,4041,4310,4356,6.65676812670131,7.79510022271715,1.06728538283063,3697,3941,3979,6.59994590208277,7.62780632945632,0.96422227860949,382,402,451,5.23560209424084,18.0628272251309,12.1890547263682,140,146,167,4.28571428571429,19.2857142857143,14.3835616438356,242,256,284,5.78512396694215,17.3553719008264,10.9375,53,57,61,7.54716981132075,15.0943396226415,7.01754385964912,20,21,21,5,5,0,28,28,28,0,0,0
"22123","West Carroll",12314,9749,2365,107,0.1921,0.0087,4468,4249,0.049,0.0011,0.0031,31806,17422,17188,35486,0.4572,0.2083,0.1382,0.2339,0.1388,0.2,0.032,26400,52900,50800,NA,-0.43,11801,11698,11553,-0.872807389204305,-2.10151682060842,-1.23952812446572,9213,9165,9040,-0.521002930641485,-1.87778139585369,-1.36388434260775,4700,4673,4601,-0.574468085106383,-2.10638297872340,-1.54076610314573,4513,4492,4439,-0.465322401949922,-1.63970751163306,-1.17987533392698,2310,2245,2215,-2.81385281385281,-4.11255411255411,-1.33630289532294,1014,974,957,-3.94477317554241,-5.62130177514793,-1.74537987679671,1296,1271,1258,-1.92901234567901,-2.9320987654321,-1.0228166797797,174,182,186,4.59770114942529,6.89655172413793,2.19780219780220,80,83,85,3.75,6.25,2.40963855421687,94,99,101,5.31914893617021,7.4468085106383,2.02020202020202,21,22,23,4.76190476190476,9.52380952380952,4.54545454545455,14,14,14,0,0,0,22,22,22,0,0,0
"22125","West Feliciana",15111,7255,7528,186,0.4982,0.0123,3622,3298,0.0895,0.0011,0.0054,47239,21229,12000,62592,0.3739,0.3667,0.0392,0.1988,0.1451,0,0.0473,62700,112500,131700,NA,1.06,15053,15287,15113,1.55450740716136,0.398591642861888,-1.13822201870871,7259,7335,7316,1.04697616751619,0.78523212563714,-0.259032038173142,3090,3135,3131,1.45631067961165,1.32686084142395,-0.127591706539075,4169,4200,4185,0.743583593187815,0.383785080355001,-0.357142857142857,7564,7716,7559,2.00951877313591,-0.0661025912215759,-2.03473302229134,2003,2077,1992,3.6944583125312,-0.54917623564653,-4.09244102070294,5561,5639,5567,1.40262542708146,0.107894263621651,-1.27682213158361,104,106,108,1.92307692307692,3.84615384615385,1.88679245283019,15,16,17,6.66666666666667,13.3333333333333,6.25,89,90,91,1.12359550561798,2.24719101123596,1.11111111111111,26,28,28,7.69230769230769,7.69230769230769,0,20,20,20,0,0,0,17,17,17,0,0,0
"22127","Winn",16894,11157,5410,131,0.3202,0.0078,5926,5717,0.0353,0.0027,0.0054,31513,17532,45208,36466,0.3889,0,0.0924,0.2147,0.0621,0,0.024,27500,28000,47600,NA,-0.62,15736,15684,15521,-0.330452465683782,-1.36629384850025,-1.03927569497577,10371,10303,10179,-0.655674476906759,-1.85131617008967,-1.20353295156750,5155,5119,5057,-0.698351115421921,-1.90106692531523,-1.21117405743309,5216,5184,5122,-0.613496932515337,-1.80214723926380,-1.19598765432099,4976,4985,4933,0.180868167202572,-0.864147909967846,-1.04312938816449,2103,2111,2082,0.380408939610081,-0.998573466476462,-1.37375651350071,2873,2874,2851,0.0348068221371389,-0.765750087017055,-0.800278357689631,127,130,139,2.36220472440945,9.4488188976378,6.92307692307692,64,65,70,1.5625,9.375,7.69230769230769,63,65,69,3.17460317460317,9.52380952380952,6.15384615384615,29,29,28,0,-3.44827586206897,-3.44827586206897,49,51,52,4.08163265306122,6.12244897959184,1.96078431372549,45,47,49,4.44444444444444,8.88888888888889,4.25531914893617
