"","x","y","id"
"1576",1113504,-131836.9,"22109"
"1577",1118929,-129113.3,"22109"
"1578",1125629,-125609.6,"22109"
"1579",1126573,-124579.9,"22109"
"1580",1126292,-122401.2,"22109"
"1581",1125093,-118933.9,"22109"
"1582",1124549,-117651.4,"22109"
"1583",1124183,-117226.1,"22109"
"1584",1119187,-112876.5,"22109"
"1585",1137362,-95989.7,"22109"
"1586",1144578,-86086.1,"22109"
"1587",NA,NA,"22109"
