CustID	TripID	DatePch	SaleAmt	SalesQty
729249	287	2005-10-12	2727	2
729317	57	2003-08-27	8019	1
729317	321	2006-03-01	7697	4
729631	39	2003-01-31	2454	1
729631	144	2004-04-26	5709	1
729654	61	2003-09-05	13777	6
729654	36	2004-01-09	5358	3
729654	143	2004-07-20	10175	5
729654	321	2005-12-30	5698	1
730181	49	2003-01-31	1589	3
730181	200	2005-02-05	1599	4
730181	285	2005-11-08	2499	1
730181	466	2006-03-24	3378	1
730237	3	2003-02-06	2254	1
730237	21	2004-02-23	4683	5
730237	94	2004-07-14	6474	2
730237	208	2004-10-18	2694	2
730237	417	2005-10-21	3569	1
730237	270	2005-11-13	2769	1
730237	505	2006-04-28	7098	2
730403	103	2004-12-28	898	2
730403	145	2005-02-25	1809	2
730403	170	2005-04-04	1710	4
730403	244	2005-11-04	1849	2
730403	277	2005-12-23	3329	1
730403	281	2005-12-23	3329	1
730407	67	2003-11-07	1888	2
730407	144	2004-07-14	5709	1
730487	139	2004-06-28	8086	4
730527	5	2003-10-22	2253	2
730527	139	2004-08-17	7837	3
730564	40	2003-01-03	2354	1
730564	181	2005-05-31	3602	3
730564	410	2005-09-20	2269	2
730746	57	2003-09-16	9917	4
730830	17	2003-01-22	3054	1
730830	144	2004-04-26	6388	2
730830	426	2005-10-19	6409	1
730830	467	2006-03-16	3878	1
730863	6	2002-11-05	1304	1
730863	46	2003-01-31	1704	1
730863	23	2003-05-29	2193	5
730863	66	2004-02-09	1238	2
730863	170	2004-04-28	1587	2
730863	180	2004-07-16	5731	5
730863	209	2004-11-19	1324	2
730863	288	2005-05-16	2027	2
730863	246	2005-05-31	1234	3
730863	409	2005-09-20	2329	1
730863	282	2006-02-22	3167	3
730863	465	2006-03-16	3078	1
730939	37	2003-06-10	2654	1
730939	170	2004-04-28	1538	1
730939	288	2005-05-23	1628	2
730939	186	2005-05-23	1528	2
730939	523	2006-05-18	1608	1
730999	39	2003-02-26	2454	1
730999	74	2004-01-29	3649	1
730999	244	2005-02-15	1934	2
730999	181	2005-05-20	3343	4
730999	288	2005-09-20	1728	1
730999	288	2005-09-20	2329	1
730999	478	2006-04-20	3998	1
731172	118	2004-08-03	2524	2
731172	179	2004-11-14	7503	2
731175	273	2006-01-28	2349	2
731175	505	2006-05-02	7098	1
731201	40	2003-01-31	2478	6
731201	179	2004-07-26	6431	5
731201	66	2004-09-30	938	2
731201	281	2005-09-21	3409	2
731215	46	2003-10-07	1854	1
731215	27	2004-05-10	2418	3
731215	160	2004-07-20	1823	2
731215	260	2005-06-09	1719	1
731490	6	2002-07-24	1354	1
731490	48	2002-10-31	804	1
731490	23	2003-05-02	2074	4
731490	128	2004-01-28	1399	2
731490	87	2004-04-27	1949	1
731490	137	2004-04-28	4909	2
731490	158	2004-05-13	335	1
731490	209	2004-10-12	1674	3
731490	244	2005-04-18	1384	2
731490	273	2005-04-18	1419	3
731490	317	2005-08-19	1649	1
731490	406	2005-11-15	1469	1
731490	433	2006-02-13	1419	1
731490	465	2006-03-16	3078	1
731689	168	2004-04-30	1837	2
731689	100	2004-12-15	937	1
731689	181	2005-05-13	3043	3
731689	411	2006-01-25	2269	1
731710	18	2004-01-06	1298	1
731710	139	2004-05-17	6358	2
732301	135	2004-03-15	2398	1
732301	144	2004-05-24	6188	2
732301	321	2005-07-20	5698	1
732306	37	2003-04-10	2654	1
732306	142	2004-04-28	4909	1
732331	18	2004-01-14	1298	1
732331	169	2004-07-15	1812	3
732331	290	2005-05-16	2227	2
732331	487	2006-05-10	4249	2
732516	40	2003-01-30	2389	2
732516	179	2004-07-22	5881	5
732516	421	2005-09-28	2069	1
732632	116	2004-07-06	2324	2
732632	207	2004-11-16	3219	3
732632	418	2005-09-30	4369	1
732775	40	2003-01-31	2354	1
732775	181	2004-07-23	4148	2
732775	479	2006-04-14	4898	1
732955	59	2003-09-30	8608	4
732990	58	2003-08-22	7419	1
733065	129	2003-11-07	1604	3
733065	100	2004-12-03	937	1
733065	179	2005-06-02	3993	3
733065	308	2005-08-12	3649	1
733216	39	2003-03-11	2454	1
733216	88	2004-04-21	1849	1
733216	477	2006-04-25	3998	1
733286	52	2003-03-05	1254	1
733286	65	2004-04-27	1597	3
733286	162	2004-04-27	1598	3
733286	170	2004-05-06	1687	3
733286	291	2005-05-17	2027	2
733310	37	2003-04-23	2654	1
733310	168	2004-07-13	1838	1
733310	179	2005-05-13	5255	3
733317	40	2002-11-20	2354	1
733317	25	2004-06-24	1329	1
733317	142	2004-07-13	6676	7
733317	274	2005-07-07	2219	2
733317	462	2006-04-26	5598	1
733344	58	2003-09-11	7419	1
733450	67	2003-11-05	1988	3
733450	185	2005-08-12	1828	1
733450	305	2005-08-12	20	1
733450	395	2005-11-18	2428	1
733450	487	2006-05-09	4349	1
733797	144	2004-04-26	6287	4
733797	220	2004-12-09	5574	1
733797	488	2006-04-17	5349	1
733810	40	2003-04-23	2354	1
733810	167	2004-04-22	3384	3
733810	270	2005-04-15	2919	1
733841	21	2004-02-19	3779	2
733841	488	2006-05-04	5349	1
734070	472	2006-03-31	8171	1
734125	55	2003-08-14	2954	1
734125	149	2004-04-22	2583	3
734125	272	2005-04-27	2219	1
734160	23	2003-05-02	2074	4
734160	128	2004-01-28	1399	2
734160	87	2004-04-27	1949	1
734160	137	2004-04-28	4909	2
734160	158	2004-05-13	1934	1
734160	209	2004-10-12	1674	3
734160	244	2005-04-18	1384	2
734160	273	2005-04-18	1419	3
734160	317	2005-08-19	1649	1
734160	406	2005-11-15	1469	1
734160	433	2006-02-13	1419	1
734160	465	2006-03-16	3078	1
734289	17	2003-05-14	3054	1
734289	36	2003-05-15	5059	3
734289	93	2004-01-30	5107	3
734289	321	2005-08-03	5698	1
734321	38	2003-02-21	2749	5
734321	146	2004-04-21	2798	3
734321	172	2004-05-07	5000	1
734321	306	2005-08-03	649	1
734358	5	2003-02-25	1954	1
734358	38	2003-04-09	2554	1
734358	23	2004-02-09	2779	1
734358	157	2004-09-13	2059	1
734358	209	2005-07-29	2324	2
734358	274	2006-02-07	1319	2
734358	495	2006-04-27	1719	1
734375	37	2003-01-24	2454	1
734375	74	2004-04-16	3649	1
734375	417	2005-12-27	3569	1
734447	37	2003-07-16	2654	1
734447	145	2004-04-23	2834	1
734447	21	2004-05-28	2418	2
734814	55	2003-05-16	2954	1
734814	221	2004-12-07	6174	2
734814	147	2005-01-25	1734	2
734814	421	2005-09-28	2069	1
734851	55	2003-05-08	3004	4
734851	185	2005-07-08	928	2
734851	310	2005-08-03	3349	4
734888	6	2002-11-05	1304	1
734888	46	2003-01-31	1704	1
734888	23	2003-05-29	2154	4
734888	66	2004-02-09	1238	2
734888	170	2004-04-28	1587	2
734888	180	2004-07-16	5731	5
734888	209	2004-11-19	1324	2
734888	288	2005-05-16	2027	2
734888	246	2005-05-31	1234	3
734888	409	2005-09-20	2329	1
734888	282	2006-02-22	3167	3
734888	465	2006-03-16	3078	1
734892	6	2002-12-13	1679	1
734892	96	2004-01-30	1324	1
734892	30	2004-05-26	1392	2
734892	170	2005-02-12	1463	1
734892	288	2005-05-16	1628	3
734892	192	2005-08-29	1524	1
734892	409	2005-10-04	2269	1
734892	482	2006-05-12	898	1
734976	22	2004-05-24	2879	1
734976	212	2005-05-05	2294	1
734976	281	2006-05-05	2409	1
735378	25	2003-07-09	2579	1
735378	142	2004-07-13	5126	4
735378	487	2006-05-09	4349	1
735426	22	2003-05-29	3707	5
735426	242	2005-04-25	3934	2
735482	66	2004-03-31	1638	2
735482	179	2004-07-23	6802	3
735582	284	2005-05-05	3918	2
735582	321	2005-08-04	7697	2
735583	58	2003-08-22	9143	4
735583	87	2004-10-07	169	2
735583	181	2005-04-01	4802	4
735583	321	2005-08-11	5698	1
735583	288	2005-09-20	2127	2
735628	19	2003-05-13	1547	2
735628	116	2004-05-18	2099	2
735628	169	2004-11-17	1762	2
735628	290	2005-05-17	2227	2
735719	33	2003-04-30	2078	3
735719	142	2004-07-13	5477	4
735719	487	2006-04-28	4349	1
735808	38	2003-03-28	2504	1
735808	61	2003-11-07	10863	3
735808	189	2004-10-20	9323	3
735895	29	2003-08-29	3018	4
735895	106	2004-07-14	974	1
735895	282	2005-05-04	2979	1
735895	278	2005-05-04	2979	1
735953	36	2003-08-26	5698	5
735953	179	2005-05-31	4381	4
735953	321	2005-08-02	5698	1
736077	142	2004-04-26	5388	2
736077	170	2005-03-21	963	2
736077	248	2005-05-16	1684	1
736077	210	2005-09-19	1394	2
736213	24	2004-01-07	2629	1
736213	94	2004-11-16	1572	2
736213	284	2005-10-26	3048	2
736279	4	2003-09-16	2154	1
736279	190	2004-09-21	6589	1
736283	29	2003-05-02	2168	2
736283	213	2004-10-08	2274	1
736283	421	2005-09-28	2069	1
736283	245	2005-11-09	1669	1
736298	438	2006-03-28	7171	1
736377	36	2003-08-26	5737	6
736377	179	2005-05-31	4381	4
736377	321	2005-08-02	5698	1
736399	2	2003-04-15	2553	2
736399	116	2003-11-17	2418	3
736399	219	2004-12-06	1698	3
736399	283	2005-04-18	4659	1
736707	36	2003-11-17	5154	3
736707	418	2005-10-03	4369	1
737057	38	2003-02-21	2749	5
737057	146	2004-04-21	2759	2
737057	172	2004-05-07	5000	1
737057	306	2005-08-03	649	1
737064	139	2005-03-08	8287	3
737064	243	2005-07-15	2919	1
737243	18	2003-10-28	1248	1
737243	170	2004-05-21	1488	1
737243	284	2005-05-12	4517	3
737243	417	2005-11-18	3569	1
737267	39	2003-04-04	2454	1
737267	147	2004-04-21	2634	1
737267	22	2004-05-27	1829	1
737267	287	2005-04-22	2328	3
737279	277	2006-03-06	4018	2
737279	281	2006-03-06	3329	1
737333	55	2003-05-08	3004	4
737333	185	2005-07-08	1828	2
737333	310	2005-08-03	3349	4
737348	39	2003-03-12	2504	4
737348	23	2003-11-07	2779	1
737348	144	2004-04-26	6937	6
737348	66	2004-07-14	938	2
737596	17	2002-07-24	3054	1
737596	179	2004-07-23	5543	4
737636	144	2004-06-02	5938	2
737636	308	2005-08-18	3649	1
737673	21	2004-05-28	2418	2
737673	144	2004-07-13	5709	1
737673	192	2005-07-08	1524	1
737673	244	2005-11-09	1669	1
737673	322	2005-11-17	3659	1
737673	411	2006-02-08	1652	1
737673	434	2006-03-29	1319	1
737677	55	2003-06-17	2954	1
737677	143	2004-04-28	8503	9
737677	269	2005-04-22	4019	2
737677	279	2005-04-22	4659	1
737802	67	2003-11-07	1888	2
737802	144	2004-07-14	5709	1
738303	25	2003-05-20	2618	2
738303	87	2004-09-29	2218	2
738303	203	2005-02-03	1274	1
738303	288	2005-06-22	2127	2
738303	244	2005-11-09	1669	1
738303	431	2006-02-13	1719	2
738303	412	2006-04-19	2269	1
739866	22	2003-05-29	3668	4
739866	242	2005-04-25	3934	2
740061	40	2003-01-24	2394	3
740061	144	2004-04-26	6887	3
740061	417	2005-11-30	3569	1
740517	5	2003-08-29	2054	1
740517	24	2004-01-30	2618	3
740517	144	2004-07-13	5709	2
740517	66	2004-08-02	1088	1
740517	220	2004-12-10	5574	3
740517	157	2005-02-21	1110	1
740517	277	2005-12-14	2859	1
740517	281	2005-12-14	2859	1
740517	246	2006-01-17	1070	2
740727	21	2003-04-30	3978	2
740727	281	2005-04-20	3659	1
740922	69	2004-07-09	2437	3
740922	96	2004-11-24	1189	1
740922	145	2005-02-08	1834	2
740922	306	2005-06-04	649	1
740922	260	2005-06-29	1719	1
740922	397	2006-04-25	1928	1
740922	277	2006-05-08	3217	3
740934	13	2003-01-14	1554	1
740934	195	2005-03-14	3673	1
740934	270	2005-11-16	3819	3
740958	17	2003-01-29	2954	1
740958	93	2004-01-30	6217	3
740958	418	2005-09-29	4369	1
740994	37	2003-05-27	2654	1
740994	155	2004-04-21	2134	1
740994	180	2005-03-16	4402	6
740994	271	2005-12-08	1719	1
740994	489	2006-05-18	2149	1
741015	17	2003-01-22	3054	1
741015	144	2004-04-26	6388	2
741015	426	2005-10-19	6409	1
741015	467	2006-03-16	3878	1
741630	55	2003-01-30	2869	2
741630	148	2004-09-28	2873	3
741630	272	2005-04-18	2219	1
741994	39	2003-04-01	2504	4
741994	154	2004-06-21	2209	2
741994	278	2005-04-25	3359	1
742355	463	2006-03-28	2319	1
742355	277	2006-04-28	3098	2
742355	281	2006-04-28	3408	2
742439	56	2003-08-27	8872	4
742439	219	2005-01-20	1698	1
742597	144	2004-07-13	6109	1
742597	220	2004-12-10	5574	1
742597	277	2006-01-18	2859	1
742597	281	2006-01-18	2859	1
742694	24	2003-10-07	2479	2
742694	149	2004-07-27	2534	1
742694	247	2005-04-28	2134	1
742876	179	2005-05-05	3752	5
742876	279	2006-05-15	3647	3
742880	17	2002-07-26	2779	1
742880	165	2004-05-11	4834	1
742880	268	2005-04-15	4919	1
742880	500	2006-05-04	4919	1
742994	5	2003-12-02	2054	1
742994	285	2005-11-18	2349	1
742994	410	2006-03-14	2169	1
742994	467	2006-03-14	3878	1
742995	17	2002-07-31	3004	1
742995	36	2003-04-25	5198	4
742995	63	2003-10-16	10361	8
742995	143	2004-04-26	5358	2
742995	116	2004-08-23	3343	9
742995	191	2004-09-17	11196	5
742995	321	2005-07-25	7697	2
742995	428	2005-11-02	8309	1
742995	283	2006-02-24	2859	1
742995	467	2006-03-14	3878	1
743156	37	2003-08-08	2674	2
743156	57	2003-09-12	9424	3
743156	179	2005-05-31	4222	4
743785	114	2004-02-25	6824	2
743785	321	2005-08-11	5698	1
743830	24	2003-05-22	3126	4
743830	277	2006-05-02	2409	1
743830	281	2006-05-02	2409	1
744259	277	2006-03-06	4018	2
744259	281	2006-03-06	3329	1
744337	21	2003-10-31	3818	5
744337	290	2005-07-05	2327	3
744337	481	2006-05-10	1848	1
744365	19	2003-05-22	2897	2
744365	321	2005-07-19	5698	1
744510	139	2005-03-31	8076	4
744510	243	2005-11-14	2119	1
744605	36	2003-06-26	5339	3
744605	93	2004-07-20	4649	1
744605	289	2005-06-06	2627	2
744605	522	2006-05-10	8249	1
744605	505	2006-05-10	7098	1
744605	526	2006-05-18	2108	1
744672	20	2003-04-29	4159	3
744672	19	2003-04-30	1448	1
744672	3	2003-05-14	755	1
744672	170	2004-07-14	987	2
744672	144	2005-05-25	6286	4
744672	321	2005-07-19	5698	1
744703	58	2004-02-09	9118	6
744703	281	2005-04-27	2949	1
744703	277	2005-04-27	2999	1
744717	24	2003-07-03	2679	1
744717	144	2004-07-19	5886	4
744717	487	2006-05-11	4349	1
744905	23	2003-05-30	2779	1
744905	144	2004-07-13	6188	2
745264	39	2003-04-04	2454	1
745264	147	2004-04-21	2634	1
745264	22	2004-05-27	1829	1
745264	287	2005-04-22	2328	3
745264	526	2006-05-18	2108	1
745332	6	2003-05-22	1904	1
745332	24	2004-01-30	3507	5
745332	212	2004-10-19	2294	1
745332	426	2005-11-15	6409	1
745332	283	2005-11-15	4229	1
745332	279	2005-11-15	4229	1
745420	18	2004-03-29	748	1
745420	168	2004-05-18	1987	3
745420	271	2005-05-17	2219	1
745420	480	2006-05-02	4798	1
745479	36	2003-04-29	5159	3
745479	17	2003-07-17	3054	1
745514	13	2003-01-30	1454	1
745514	39	2003-01-31	2454	1
745514	24	2004-02-19	2679	2
745514	164	2004-04-25	1719	8
745514	221	2004-12-03	6174	6
745514	258	2005-12-15	1469	1
745514	236	2005-12-29	894	2
745514	442	2006-02-13	1419	1
745516	21	2003-05-20	3079	4
745516	93	2004-09-28	4843	2
745516	179	2005-05-25	5803	4
745516	288	2005-06-23	2127	2
745516	209	2005-10-17	1074	1
745516	245	2005-12-30	1394	1
745516	409	2006-04-19	2269	1
745516	431	2006-04-19	2319	1
745693	62	2003-09-16	10863	3
746015	62	2003-09-16	11012	3
746105	18	2004-03-29	748	1
746105	168	2004-05-18	1837	2
746105	271	2005-05-17	2219	1
746105	480	2006-05-02	4798	1
746280	24	2004-02-09	3293	4
746280	149	2004-07-13	2534	1
746280	211	2005-05-10	874	1
746280	273	2005-11-13	2069	1
747121	17	2002-07-26	3054	1
747121	165	2004-05-11	4834	1
747121	268	2005-04-15	4919	1
747121	500	2006-05-04	4919	1
747450	3	2003-01-08	2354	1
747450	95	2004-01-30	2113	2
747450	76	2004-01-30	2918	2
747450	271	2005-05-19	2319	1
747450	480	2006-05-01	4798	1
747554	56	2003-08-26	8538	2
747637	188	2004-10-12	5574	1
747637	492	2006-05-08	3578	1
747672	17	2003-05-14	1455	1
747672	36	2003-05-15	5098	4
747672	93	2004-01-30	5107	3
747672	321	2005-08-03	5698	1
747759	5	2003-11-20	2054	1
747759	66	2004-08-20	1088	1
747759	170	2005-03-24	762	2
747759	288	2006-03-22	2127	2
747759	443	2006-05-11	1469	1
748034	222	2004-12-01	6574	1
748034	146	2005-01-28	1759	1
748225	57	2003-09-16	9917	4
748289	21	2003-07-15	3779	1
748289	467	2006-05-03	3878	1
748558	134	2004-04-16	2774	2
748558	166	2004-04-23	3334	1
748558	269	2005-04-15	3919	1
749193	181	2005-02-14	4602	3
749193	277	2005-11-15	2859	1
749230	61	2003-09-05	13777	6
749230	36	2004-01-09	5358	3
749230	143	2004-07-20	10175	5
749230	321	2005-12-30	5698	1
749332	146	2005-01-28	1798	2
749332	271	2005-06-24	2319	1
749332	412	2006-04-25	1652	1
749332	467	2006-04-27	3878	1
749339	17	2003-01-30	2954	1
749339	39	2003-01-31	2454	1
749339	24	2004-02-09	2679	2
749409	21	2003-11-10	3886	6
749409	76	2004-11-19	3307	3
749409	281	2006-04-27	3258	2
749564	55	2003-07-02	3004	4
749564	167	2004-04-23	3159	2
749564	270	2005-10-12	3019	1
749564	446	2006-05-04	2069	1
749620	36	2003-11-17	5193	4
749620	418	2005-10-03	4369	1
749758	42	2003-01-28	2054	1
749758	65	2004-04-16	1288	2
749758	0	2004-11-18	20	1
749758	212	2004-11-23	2194	1
749758	273	2005-11-13	2069	1
749758	460	2006-05-04	1919	1
750056	4	2003-09-11	2154	1
750056	321	2005-08-03	5698	2
750371	23	2003-05-30	2779	1
750371	144	2004-07-13	6188	2
750412	279	2005-11-08	4229	3
750412	283	2005-11-08	4229	3
750562	40	2003-01-31	2354	1
750562	56	2004-01-16	8419	1
750562	79	2005-03-11	1849	1
750562	285	2005-04-25	4048	2
750636	5	2003-11-07	853	2
750636	166	2004-10-27	3584	2
750636	287	2005-10-12	2727	2
750951	40	2003-01-30	2433	4
750951	22	2003-04-29	4002	6
750951	95	2004-02-09	2113	2
750951	77	2004-04-15	4217	3
750951	66	2004-10-23	788	1
750951	271	2005-05-18	1719	1
750951	480	2006-05-02	4798	1
751341	21	2004-04-27	4573	4
751341	185	2005-04-21	2026	3
751341	417	2005-11-17	3469	1
751431	19	2003-05-22	1498	1
751431	21	2004-05-27	2379	1
751431	223	2004-12-23	10923	3
751472	116	2003-11-07	2404	3
751472	147	2004-11-14	2784	2
751472	178	2004-11-15	6952	4
751472	291	2005-09-20	1728	1
751473	448	2006-04-20	7798	1
751815	159	2004-05-27	1884	1
751815	139	2004-12-07	6658	3
751815	281	2005-07-08	3329	1
751815	277	2005-07-08	3329	1
751917	62	2003-09-16	12297	4
752033	55	2003-02-21	2954	1
752033	166	2004-04-21	3334	1
752033	142	2004-04-26	5588	2
752629	56	2003-09-19	8778	3
752703	40	2003-01-24	4762	1
752703	167	2005-03-03	1959	1
752703	185	2005-04-14	1528	2
752703	246	2005-11-18	1769	1
752703	396	2006-02-08	1728	1
752735	24	2004-01-06	3073	3
752735	144	2004-08-23	6109	1
752735	279	2005-07-07	4559	2
752786	5	2003-12-02	2054	1
752786	18	2004-02-09	1248	1
752786	66	2004-05-10	1388	2
752786	23	2004-06-02	3259	2
752786	170	2004-07-14	1488	1
752786	152	2004-11-19	2398	2
752786	186	2004-11-23	1278	1
752786	288	2005-05-17	2027	5
752786	181	2005-06-27	5443	3
752786	246	2005-09-20	2319	1
752786	408	2005-09-20	2069	1
752834	4	2003-09-11	2154	1
752834	160	2004-07-15	1784	1
752834	274	2005-05-11	1519	2
752834	509	2006-05-03	2298	1
752997	37	2003-04-10	2554	1
752997	21	2004-04-27	2879	2
752997	144	2004-04-29	5709	1
752997	190	2005-11-05	2275	1
752997	277	2006-05-09	2409	1
752997	281	2006-05-09	3408	2
752997	466	2006-05-09	3378	1
753064	56	2003-08-27	8419	1
753064	305	2005-08-08	20	1
753064	321	2005-08-08	5698	4
753198	3	2003-02-07	2254	1
753198	20	2004-02-14	3574	5
753198	147	2005-01-18	2459	1
753198	409	2006-02-27	2269	2
753219	144	2004-04-26	5938	2
753219	487	2006-05-01	4349	1
753400	24	2004-02-12	2679	1
753400	278	2005-05-19	3059	1
753400	282	2005-05-19	2959	1
753453	170	2005-01-26	1563	1
753453	321	2005-08-03	5698	1
753470	55	2003-06-05	2954	1
753470	144	2004-04-28	5709	1
753505	284	2005-08-15	450	3
753505	469	2006-03-15	12871	2
753573	56	2003-08-27	8872	4
753573	219	2005-01-20	1698	1
753763	188	2004-10-07	5574	1
753763	86	2005-04-04	1249	1
753763	284	2006-01-10	2948	2
753763	430	2006-03-14	7671	1
754256	207	2005-08-03	3299	2
754256	441	2006-04-14	4019	1
754304	25	2003-05-20	2579	1
754304	87	2004-09-29	2218	2
754304	203	2005-02-03	1274	1
754304	288	2005-06-22	2127	2
754304	244	2005-11-09	1669	1
754304	431	2006-02-13	1719	2
754304	412	2006-04-19	2269	1
754329	39	2003-01-31	2454	1
754329	144	2004-04-26	5709	1
754366	128	2004-04-08	1624	1
754366	87	2004-11-15	2407	3
754366	264	2005-05-19	1219	1
754366	476	2006-05-02	2298	1
754379	17	2003-05-29	2954	1
754379	36	2004-01-30	5093	5
754379	281	2006-05-12	2978	2
754508	26	2003-07-15	2577	3
754508	170	2004-07-14	1586	3
754508	260	2005-05-17	1619	1
754508	489	2006-04-28	3949	2
754574	18	2004-01-09	1298	1
754574	139	2004-05-17	6358	2
754627	38	2004-02-09	2519	2
754627	117	2004-04-16	2368	4
754627	182	2004-07-30	5452	6
754740	54	2003-02-25	3204	4
754740	140	2004-04-28	10775	5
754740	269	2005-07-07	3919	1
754740	279	2005-07-07	4559	2
754740	488	2006-05-01	5349	1
754865	94	2005-01-06	1539	1
754865	185	2005-07-12	1828	1
754865	285	2005-11-18	2668	2
754865	412	2006-03-14	2169	1
754865	467	2006-03-14	3878	1
754879	33	2003-04-29	2143	3
754879	154	2004-07-14	1459	1
754879	213	2005-01-10	2274	1
754879	509	2006-04-26	3098	2
754926	116	2004-04-16	2099	2
754926	114	2004-07-06	1824	1
754926	166	2004-08-24	3309	2
754926	170	2005-02-08	963	1
754926	269	2005-05-16	3919	1
754926	209	2005-10-26	774	1
754926	505	2006-05-01	7098	2
754926	279	2006-05-03	2958	2
754926	283	2006-05-03	2988	2
754950	38	2003-03-25	2608	3
754950	167	2004-08-10	5997	3
754972	17	2003-05-29	2954	1
754972	36	2004-01-30	5059	4
754972	281	2006-05-12	2978	2
755114	21	2004-02-19	3779	2
755114	488	2006-05-04	5349	1
755185	139	2004-08-17	7837	3
755276	145	2005-02-07	1809	1
755276	279	2005-04-18	4119	2
755276	283	2005-04-18	4119	2
755285	118	2004-08-03	2524	2
755285	179	2004-11-14	4849	1
755318	144	2004-04-26	6287	4
755318	220	2004-12-09	5574	1
755318	488	2006-04-17	5349	1
755891	3	2002-07-25	2443	2
755891	93	2004-09-28	5068	4
755891	269	2005-05-19	3919	1
755949	19	2003-05-13	1448	1
755949	56	2003-09-12	10477	11
755949	168	2004-05-18	1837	4
756089	58	2003-08-22	7419	1
756219	17	2003-01-29	2929	1
756219	93	2004-01-30	6217	3
756219	418	2005-09-29	4369	1
756346	5	2003-02-25	1954	1
756346	38	2003-04-09	2454	1
756346	23	2004-02-09	480	1
756346	157	2004-09-13	2059	1
756346	209	2005-07-29	1274	2
756346	274	2006-02-07	1319	2
756346	495	2006-04-27	1719	1
756411	54	2003-01-29	3054	1
756411	479	2006-05-12	4898	1
756496	37	2003-02-20	2654	1
756496	21	2003-12-18	3679	3
756496	144	2004-04-26	5709	1
756906	179	2004-08-19	7503	3
756906	244	2005-09-20	2369	1
756906	395	2005-11-14	2428	1
756906	392	2006-02-08	1699	1
756940	5	2003-07-08	2054	1
756940	193	2005-01-11	2074	1
756940	285	2005-11-08	2499	1
756940	467	2006-03-14	3878	1
757049	144	2004-04-26	5709	1
757049	283	2006-05-05	3059	2
757203	37	2003-05-27	2654	1
757203	142	2004-04-26	4909	1
757604	18	2003-08-29	1298	1
757604	168	2004-05-18	1788	1
757604	320	2005-08-03	4749	1
757669	3	2003-02-06	2254	1
757669	21	2004-02-23	4683	5
757669	94	2004-07-14	6474	2
757669	208	2004-10-18	2694	2
757669	417	2005-10-21	3569	1
757669	270	2005-11-13	2769	1
757669	505	2006-04-28	7098	2
757889	119	2004-08-16	2424	1
757889	179	2004-11-14	4849	1
758090	29	2004-01-24	2458	2
758090	125	2004-08-13	1924	1
758090	198	2005-02-23	1774	1
758090	258	2006-01-18	1469	1
759314	274	2006-01-27	1719	1
759314	470	2006-03-20	9271	1
759853	142	2004-04-27	6257	5
759853	278	2005-04-23	3359	1
760018	40	2003-01-03	2199	4
760018	66	2004-04-17	89	2
760018	181	2004-10-07	4802	6
760018	410	2005-09-21	2269	2
760018	246	2005-09-21	1969	1
760279	21	2004-05-28	2379	1
760279	209	2005-09-28	1424	2
760279	222	2005-11-09	2574	2
760279	277	2006-05-08	2409	1
760387	4	2003-12-12	1204	1
760387	142	2005-04-21	5286	4
760387	77	2005-05-06	1350	1
760387	278	2005-05-25	3059	2
760387	282	2005-05-25	3059	1
760394	45	2003-04-17	1904	1
760394	142	2004-04-29	4909	1
760394	189	2005-11-05	2275	1
760394	277	2006-05-09	2409	1
760394	281	2006-05-09	3408	3
760394	466	2006-05-09	3378	1
761011	19	2003-05-30	1547	2
761011	67	2003-09-19	1987	4
761011	179	2004-07-29	4849	1
761011	166	2004-11-19	3459	1
761011	287	2005-04-29	2627	2
761011	417	2006-04-20	3569	1
761168	139	2004-04-30	7876	4
761297	179	2005-05-05	3752	5
761297	279	2006-05-15	3647	3
761415	195	2005-03-22	1999	2
761415	277	2006-01-20	2859	1
761415	281	2006-01-20	2859	1
761472	56	2003-10-23	11332	9
761472	179	2004-09-20	4849	1
761472	169	2004-09-20	1861	4
761472	0	2004-10-13	2002	8
761472	284	2005-09-20	3499	1
761572	3	2003-01-31	755	1
761572	82	2004-01-30	2349	1
761572	179	2005-05-25	6002	3
761572	288	2005-09-20	1728	1
761572	412	2006-02-07	2269	1
761572	478	2006-05-10	3898	1
761572	481	2006-05-12	1848	1
761773	6	2003-08-27	2004	1
761773	179	2004-09-07	7031	4
761773	210	2005-09-20	1699	2
761773	308	2005-09-20	3549	1
761773	272	2005-11-13	1719	1
761773	487	2006-05-01	4349	2
761836	49	2003-01-31	1589	3
761836	200	2005-02-05	1599	4
761836	285	2005-11-08	2499	1
761836	466	2006-03-24	3378	1
761838	58	2003-09-09	7419	1
761900	54	2003-01-29	3054	1
761900	505	2006-05-12	7198	2
762040	119	2004-08-20	2584	1
762040	188	2004-11-14	8723	3
762040	284	2005-12-12	2549	1
762290	37	2003-09-09	2654	1
762290	306	2005-07-21	649	1
762290	418	2005-10-10	4369	2
762290	244	2005-11-11	2519	1
762290	464	2006-03-15	250	1
762365	136	2004-03-14	1198	1
762365	143	2004-10-11	9109	1
762379	320	2005-12-15	4749	1
762379	467	2006-04-21	3878	1
762490	6	2003-12-09	1129	1
762490	23	2004-05-18	2604	3
762490	139	2004-11-23	6786	8
762490	77	2005-05-06	1350	1
762490	278	2005-05-25	3059	2
762490	282	2005-05-25	3059	2
762531	2	2003-04-15	2553	2
762531	116	2003-11-17	2379	2
762531	219	2004-12-06	1698	3
762531	283	2005-04-18	4659	1
762810	15	2002-08-09	1254	1
