status_id,num_like,num_love,num_wow,num_haha,num_sad,num_angry
5281959998_10150474145394999,198,0,0,0,0,0
5281959998_10150474143204999,3194,0,0,0,0,0
5281959998_10150474139159999,341,0,0,0,0,0
5281959998_10150474135244999,1089,0,0,0,0,0
5281959998_10150474130599999,863,0,0,0,0,0
5281959998_10150474115279999,609,0,0,0,0,0
5281959998_10150474080664999,812,0,0,0,0,0
5281959998_10150474099764999,261,0,0,0,0,0
5281959998_10150474091114999,435,0,0,0,0,0
5281959998_10150474085609999,814,0,0,0,0,0
5281959998_10150474082039999,723,0,0,0,0,0
5281959998_10150474076389999,793,0,0,0,0,0
5281959998_10150474068904999,401,0,0,0,0,0
5281959998_10150474066644999,322,0,0,0,0,0
5281959998_10150474061109999,120,0,0,0,0,0
5281959998_10150474048869999,146,0,0,0,0,0
5281959998_10150474051169999,2958,0,0,0,0,0
5281959998_10150474045104999,314,0,0,0,0,0
5281959998_10150474028769999,1360,0,0,0,0,0
5281959998_10150474035044999,211,0,0,0,0,0
5281959998_10150474030844999,865,1,0,0,0,0
5281959998_10150474023764999,326,0,0,0,0,0
5281959998_10150474019984999,315,0,0,0,0,0
5281959998_10150474015269999,2824,0,0,0,0,0
5281959998_10150474010029999,923,0,0,0,0,0
5281959998_10150474008719999,467,0,0,0,0,0
5281959998_10150474003404999,368,0,0,0,0,0
5281959998_10150474002164999,9,0,0,0,0,0
5281959998_10150473984984999,1243,0,0,0,0,0
5281959998_10150473992524999,11746,0,0,0,0,0
5281959998_10150473986794999,593,0,0,0,0,0
5281959998_10150473982849999,23,0,0,0,0,0
5281959998_10150473980379999,2022,0,0,0,0,0
5281959998_10150473974469999,2271,0,0,0,0,0
5281959998_10150473972279999,24,0,0,0,0,0
5281959998_10150473945024999,1866,0,0,0,0,0
5281959998_10150473966744999,14,0,0,0,0,0
5281959998_10150473963894999,672,0,0,0,0,0
5281959998_10150473959794999,137,0,0,0,0,0
5281959998_10150473954679999,402,0,0,0,0,0
5281959998_10150473949794999,300,0,0,0,0,0
5281959998_10150473944649999,357,0,0,0,0,0
5281959998_10150473939694999,866,0,0,0,0,0
5281959998_10150473933234999,653,0,0,0,0,0
5281959998_10150473928079999,405,0,0,0,0,0
5281959998_10150473909214999,1659,0,0,0,0,0
5281959998_10150473908379999,490,0,0,0,0,0
5281959998_10150473907884999,530,0,0,0,0,0
5281959998_10150473907609999,203,0,0,0,0,0
5281959998_10150473902594999,568,0,0,0,0,0
5281959998_10150473897809999,212,0,0,0,0,0
5281959998_10150473892794999,480,0,0,0,0,0
5281959998_10150473887449999,274,0,0,0,0,0
5281959998_10150473882129999,330,0,0,0,0,0
5281959998_10150473877404999,250,0,0,0,0,0
5281959998_10150473870399999,273,0,0,0,0,0
5281959998_10150473864389999,954,0,0,0,0,0
5281959998_10150473855129999,377,0,0,0,0,0
5281959998_10150473848074999,175,0,0,0,0,0
5281959998_10150473842764999,321,0,0,0,0,0
5281959998_10150473838449999,128,0,0,0,0,0
5281959998_10150473833444999,1501,0,0,0,0,0
5281959998_10150473828749999,326,0,0,0,0,0
5281959998_10150473825379999,1111,0,0,0,0,0
5281959998_10150473820904999,148,0,0,0,0,0
5281959998_10150473817094999,1678,0,0,0,0,0
5281959998_10150473813464999,290,0,0,0,0,0
5281959998_10150473809679999,266,0,0,0,0,0
5281959998_10150473806079999,2102,0,0,0,0,0
5281959998_10150473656764999,2477,0,0,0,0,0
5281959998_10150473802139999,376,0,0,0,0,0
5281959998_10150473795219999,219,0,0,0,0,0
5281959998_10150473790064999,612,0,0,0,0,0
5281959998_10150473788369999,49,0,0,0,0,0
5281959998_10150473786399999,94,0,0,0,0,0
5281959998_10150473783909999,334,0,0,0,0,0
5281959998_10150473780774999,293,0,0,0,0,0
5281959998_10150473779869999,420,0,0,0,0,0
5281959998_10150473760809999,175,0,0,0,0,0
5281959998_10150473771069999,269,0,0,0,0,0
5281959998_10150473766799999,420,0,0,0,0,0
5281959998_10150473758504999,676,0,0,0,0,0
5281959998_10150473752424999,266,0,0,0,0,0
5281959998_10150473746339999,2911,0,0,0,0,0
5281959998_10150473741259999,827,0,0,0,0,0
5281959998_10150473736099999,2226,1,0,0,0,0
5281959998_10150473717729999,481,0,0,0,0,0
5281959998_10150473726644999,730,0,0,0,0,0
5281959998_10150473721614999,1687,0,0,0,0,0
5281959998_10150473704714999,343,0,0,0,0,0
5281959998_10150473708549999,846,0,0,0,0,0
5281959998_10150473707404999,40,0,0,0,0,0
5281959998_10150473699799999,995,0,0,0,0,0
5281959998_10150473698589999,112,0,0,0,0,0
5281959998_10150473697889999,1512,0,0,0,0,0
5281959998_10150473693899999,2055,0,0,0,0,0
5281959998_10150473669389999,210,0,0,0,0,0
5281959998_10150473670019999,262,0,0,0,0,0
5281959998_10150473676634999,425,0,0,0,0,0
5281959998_10150473670039999,64396,0,0,0,0,0
5281959998_10150473664864999,544,0,0,0,0,0
5281959998_10150473664194999,73,0,0,0,0,0
5281959998_10150473659094999,1666,0,0,0,0,0
5281959998_10150473656284999,31,0,0,0,0,0
5281959998_10150473652809999,2008,0,0,0,0,0
5281959998_10150473631024999,416,0,0,0,0,0
5281959998_10150473616669999,1339,0,0,0,0,0
5281959998_10150473611209999,438,0,0,0,0,0
5281959998_10150473606624999,1379,0,0,0,0,0
5281959998_10150473600934999,807,0,0,0,0,0
5281959998_10150473596124999,1381,0,0,0,0,0
5281959998_10150473590174999,726,0,0,0,0,0
5281959998_10150473358334999,145,0,0,0,0,0
5281959998_10150473569669999,222,0,0,0,0,0
5281959998_10150473562314999,827,0,0,0,0,0
5281959998_10150473561299999,513,0,0,0,0,0
5281959998_10150473552424999,466,0,0,0,0,0
5281959998_10150473545509999,891,0,0,0,0,0
5281959998_10150473537629999,1568,0,0,0,0,0
5281959998_10150473533034999,803,0,0,0,0,0
5281959998_10150473526709999,637,0,0,0,0,0
5281959998_10150473518984999,959,0,0,0,0,0
5281959998_10150473486634999,1336,0,0,0,0,0
5281959998_10150473479789999,3643,0,0,0,0,0
5281959998_10150473469794999,316,0,0,0,0,0
5281959998_10150473468384999,538,0,0,0,0,0
5281959998_10150473461759999,172,0,0,0,0,0
5281959998_10150473455039999,285,0,0,0,0,0
5281959998_10150473448824999,869,0,0,0,0,0
5281959998_10150473443289999,98,0,0,0,0,0
5281959998_10150473437999999,356,0,0,0,0,0
5281959998_10150473433529999,394,0,0,0,0,0
5281959998_10150473430994999,2378,0,0,0,0,0
5281959998_10150473425149999,196,0,0,0,0,0
5281959998_10150473421799999,381,0,0,0,0,0
5281959998_10150473419039999,267,0,0,0,0,0
5281959998_10150473416629999,1071,0,0,0,0,0
5281959998_10150473412829999,401,0,0,0,0,0
5281959998_10150473408454999,400,0,0,0,0,0
5281959998_10150473402659999,345,0,0,0,0,0
5281959998_10150473394954999,271,0,0,0,0,0
5281959998_10150473390294999,1059,0,0,0,0,0
5281959998_10150473385194999,225,0,0,0,0,0
5281959998_10150473381234999,300,0,0,0,0,0
5281959998_10150473374934999,310,0,0,0,0,0
5281959998_10150473369614999,448,0,0,0,0,1
5281959998_10150473355429999,377,0,0,0,0,0
5281959998_10150473354164999,673,0,0,0,0,0
5281959998_10150473337379999,6390,0,0,0,0,0
5281959998_10150473238554999,2596,0,0,0,0,0
5281959998_10150473332004999,876,0,0,0,0,0
5281959998_10150473324199999,299,0,0,0,0,0
5281959998_10150473314239999,600,0,0,0,0,0
5281959998_10150473308764999,607,0,0,0,0,0
5281959998_10150473303099999,385,0,0,0,0,0
5281959998_10150473297569999,316,0,0,0,0,0
5281959998_10150473291459999,3447,0,0,0,0,0
5281959998_10150473287219999,25511,0,0,0,0,0
5281959998_10150473284914999,201,0,0,0,0,0
5281959998_10150473277679999,906,0,0,0,0,0
5281959998_10150473275369999,1425,0,0,0,0,0
5281959998_10150473270534999,249,0,0,0,0,0
5281959998_10150473251664999,178,0,0,0,0,0
5281959998_10150473257134999,13555,0,0,0,0,0
5281959998_10150473252059999,161,0,0,0,0,0
5281959998_10150473246614999,394,0,0,0,0,0
5281959998_10150473238274999,289,0,0,0,0,0
5281959998_10150473230864999,136,0,0,0,0,0
5281959998_10150473222914999,352,0,0,0,0,0
5281959998_10150473216619999,444,0,0,0,0,0
5281959998_10150473209874999,568,0,0,0,0,0
5281959998_10150473203009999,199,0,0,0,0,0
5281959998_10150473190094999,461,0,0,0,0,0
5281959998_10150473185294999,605,0,0,0,0,0
5281959998_10150473179814999,1420,0,0,0,0,0
5281959998_10150473174244999,1716,0,0,0,0,0
5281959998_10150473167519999,905,0,0,0,0,0
5281959998_10150473161094999,1188,0,0,0,0,0
5281959998_10150473139774999,150,0,0,0,0,0
5281959998_10150473149269999,262,0,0,0,0,0
5281959998_10150473143954999,715,0,0,0,0,0
5281959998_10150473136659999,1060,0,0,0,0,0
5281959998_10150473130429999,798,0,0,0,0,0
5281959998_10150473123254999,527,0,0,0,0,0
5281959998_10150473116609999,389,0,0,0,0,0
5281959998_10150473109944999,245,0,0,0,0,0
5281959998_10150473102929999,501,0,0,0,0,0
5281959998_10150473093774999,335,0,0,0,0,0
5281959998_10150473083949999,545,0,0,0,0,0
5281959998_10150473074799999,331,0,0,0,0,0
5281959998_10150473068694999,310,0,0,0,0,0
5281959998_10150473060544999,417,0,0,0,0,0
5281959998_10150473054249999,1002,0,0,0,0,0
5281959998_10150473049554999,645,0,0,0,0,0
5281959998_10150473043849999,304,0,0,0,0,0
5281959998_10150473033584999,1274,0,0,0,0,0
5281959998_10150473027689999,295,0,0,0,0,0
5281959998_10150473022144999,209,0,0,0,0,0
5281959998_10150473016559999,876,0,0,0,0,0
5281959998_10150473007629999,228,0,0,0,0,0
5281959998_10150473003324999,309,0,0,0,0,0
5281959998_10150472997794999,376,0,0,0,0,0
5281959998_10150472991779999,750,0,0,0,0,0
5281959998_10150472986114999,423,0,0,0,0,0
5281959998_10150472979234999,507,0,0,0,0,0
5281959998_10150472966509999,225,0,0,0,0,0
5281959998_10150472957889999,672,0,0,0,0,0
5281959998_10150472950289999,847,0,0,0,0,0
5281959998_10150472943614999,4198,0,0,0,0,0
5281959998_10150472918724999,715,0,0,1,0,0
5281959998_10150472929149999,297,0,0,0,0,0
5281959998_10150472920944999,980,0,0,0,0,0
5281959998_10150472914149999,1650,0,0,0,0,0
5281959998_10150472906909999,457,0,0,0,0,0
5281959998_10150472892869999,1465,0,0,0,0,0
5281959998_10150472891484999,6461,0,0,0,0,0
5281959998_10150472854759999,1730,0,0,0,0,0
5281959998_10150472865254999,527,0,0,0,0,0
5281959998_10150472857589999,3995,0,0,0,0,0
5281959998_10150472850919999,1506,0,0,0,0,0
5281959998_10150472844929999,301,0,0,0,0,0
5281959998_10150472837124999,1217,0,0,0,0,0
5281959998_10150472829059999,35,0,0,0,0,0
5281959998_10150472822254999,1023,0,0,0,0,0
5281959998_10150472808604999,499,0,0,0,0,0
5281959998_10150472801799999,264,0,0,0,0,0
5281959998_10150472793904999,200,0,0,0,0,0
5281959998_10150472784879999,166,0,0,0,0,0
5281959998_10150472777549999,978,0,0,0,0,0
5281959998_10150472750359999,248,0,0,0,0,0
5281959998_10150472759209999,329,0,0,0,0,0
5281959998_10150472749694999,1080,0,0,0,0,0
5281959998_10150472741104999,272,0,0,0,0,0
5281959998_10150472732194999,307,0,0,0,0,0
5281959998_10150472722084999,1170,0,0,0,0,0
5281959998_10150472711319999,408,0,0,0,0,0
5281959998_10150472701819999,335,0,0,0,0,0
5281959998_10150472687619999,845,0,0,0,0,0
5281959998_10150472676759999,1152,0,0,0,0,0
5281959998_10150472668849999,255,0,0,0,0,0
5281959998_10150472658274999,258,0,0,0,0,0
5281959998_10150472653254999,51488,0,0,0,1,0
5281959998_10150472650064999,731,0,0,0,0,0
5281959998_10150472640029999,762,0,0,0,0,0
5281959998_10150472631914999,2552,0,0,0,0,0
5281959998_10150472624124999,728,0,0,0,0,0
5281959998_10150472607789999,5047,0,0,0,0,0
5281959998_10150472608759999,241754,0,0,0,0,0
5281959998_10150472602054999,282,0,0,0,0,0
5281959998_10150472596289999,392,0,0,0,0,0
5281959998_10150472590434999,1364,0,0,0,0,0
5281959998_10150472584609999,354,0,0,0,0,0
5281959998_10150472576129999,371,0,0,0,0,0
5281959998_10150472571959999,312,0,0,0,0,0
5281959998_10150472564124999,241,0,0,0,0,0
5281959998_10150472557614999,489,0,0,0,0,0
5281959998_10150472550989999,449,0,0,0,0,0
5281959998_10150472546149999,475,0,0,0,0,0
5281959998_10150472541804999,395,0,0,0,0,0
5281959998_10150472537194999,331,0,0,0,0,0
5281959998_10150472532029999,133,0,0,0,0,0
5281959998_10150472526984999,677,0,0,0,0,0
5281959998_10150472523159999,140,0,0,0,0,0
5281959998_10150472519399999,1099,0,0,0,0,0
5281959998_10150472515589999,150,0,0,0,0,0
5281959998_10150472511499999,206,0,0,0,0,0
5281959998_10150472507349999,378,0,0,0,0,0
5281959998_10150472499834999,413,0,0,0,0,0
5281959998_10150472491469999,408,0,0,0,0,0
5281959998_10150472485854999,227,0,0,0,0,0
5281959998_10150472479039999,139,0,0,0,0,0
5281959998_10150472471969999,130,0,0,0,0,0
5281959998_10150472458204999,918,0,0,0,0,0
5281959998_10150472452504999,217,0,0,0,0,0
5281959998_10150472441964999,330,0,0,0,0,0
5281959998_10150472432664999,961,0,0,0,0,0
5281959998_10150472425924999,300,0,0,0,0,0
5281959998_10150472419444999,2739,0,0,0,0,0
5281959998_10150472414519999,426,0,0,0,0,0
5281959998_10150472409214999,345,0,0,0,0,0
5281959998_10150472403209999,471,0,0,0,0,0
5281959998_10150472395899999,157,0,0,0,0,0
5281959998_10150472387314999,419,0,0,0,0,0
5281959998_10150472380339999,1498,0,0,0,0,0
5281959998_10150472374604999,283,0,0,0,0,0
5281959998_10150472368264999,216,0,0,0,0,0
5281959998_10150472361459999,414,0,0,0,0,0
5281959998_10150472356334999,280,0,0,0,0,0
5281959998_10150472348164999,2011,0,0,0,0,0
5281959998_10150472342654999,389,0,0,0,0,0
5281959998_10150472334549999,173,0,0,0,0,0
5281959998_10150472324234999,86,0,0,0,0,0
5281959998_10150472313714999,656,0,0,0,0,1
5281959998_10150472301449999,235,0,0,0,0,0
5281959998_10150472288644999,380,0,0,0,0,0
5281959998_10150472261954999,14274,0,0,0,0,0
5281959998_10150472275789999,582,0,0,0,0,0
5281959998_10150472263819999,2103,0,0,0,0,0
5281959998_10150472254429999,1228,0,0,0,0,0
5281959998_10150472245494999,52,0,0,0,0,0
5281959998_10150472244089999,403,0,0,0,0,0
5281959998_10150472232604999,252,0,0,0,0,0
5281959998_10150472219424999,222,0,0,0,0,0
5281959998_10150472211209999,820,0,0,0,0,0
5281959998_10150472206159999,406,0,0,0,0,0
5281959998_10150472195189999,731,0,0,0,0,0
5281959998_10150472185364999,259,0,0,0,0,0
5281959998_10150472175394999,199,0,0,0,0,0
5281959998_10150472167684999,822,0,0,0,0,0
5281959998_10150472159614999,9742,0,0,0,0,0
5281959998_10150472151879999,1208,0,0,0,0,0
5281959998_10150472145869999,481,0,0,0,0,0
5281959998_10150472139679999,351,0,0,0,0,0
5281959998_10150472133859999,452,0,0,0,0,0
5281959998_10150472129404999,205,0,0,0,0,0
5281959998_10150472124839999,132,0,0,0,0,0
5281959998_10150472119589999,2085,0,0,0,0,0
5281959998_10150472115109999,275,0,0,0,0,0
5281959998_10150472110319999,485,0,0,0,0,0
5281959998_10150472105884999,244,0,0,0,0,0
5281959998_10150472101899999,139,0,0,0,0,0
5281959998_10150472096569999,408,0,0,0,0,0
5281959998_10150472092389999,423,0,0,0,0,0
5281959998_10150472086874999,282,0,0,0,0,0
5281959998_10150472078809999,293,0,0,0,0,0
5281959998_10150472073154999,712,0,0,0,0,0
5281959998_10150472066429999,1091,0,0,0,0,0
5281959998_10150472059844999,648,0,0,0,0,0
5281959998_10150472053124999,264,0,0,0,0,0
5281959998_10150472044369999,159,0,0,0,0,0
5281959998_10150472027714999,231,0,0,0,0,0
5281959998_10150472016299999,164,0,0,0,0,0
5281959998_10150472005574999,105,0,0,0,0,0
5281959998_10150471995829999,456,0,0,0,0,0
5281959998_10150471984209999,787,0,0,0,0,0
5281959998_10150471971039999,128,0,0,0,0,0
5281959998_10150471955684999,2630,0,0,0,0,0
5281959998_10150471945839999,245,0,0,0,0,0
5281959998_10150471936664999,1168,0,0,0,0,0
5281959998_10150471922689999,190,0,0,0,0,0
5281959998_10150471912349999,196,0,0,0,0,0
5281959998_10150471897929999,1188,0,0,0,0,0
5281959998_10150471886034999,1144,0,0,0,0,0
5281959998_10150471876064999,150,0,0,0,0,0
5281959998_10150471869279999,258,0,0,0,0,0
5281959998_10150471497719999,1062,0,0,0,0,0
5281959998_10150471855769999,1752,0,0,0,0,0
5281959998_10150471852234999,2065,0,0,0,0,0
5281959998_10150471843604999,1537,0,0,0,0,0
5281959998_10150471840239999,75,0,0,0,0,0
5281959998_10150471830104999,2710,0,0,0,0,0
5281959998_10150471828264999,130,0,0,0,0,0
5281959998_10150471791489999,379,0,0,0,0,0
5281959998_10150471773604999,301,0,0,0,0,0
5281959998_10150471763784999,192,0,0,0,0,0
5281959998_10150471753279999,1069,0,0,0,0,0
5281959998_10150471496004999,3941,0,0,0,0,0
5281959998_10150471744609999,426,0,0,0,0,0
5281959998_10150471736454999,287,0,0,0,0,0
5281959998_10150471727614999,2386,0,0,0,0,0
5281959998_10150471719549999,110,0,0,0,0,0
5281959998_10150471713364999,296,0,0,0,0,0
5281959998_10150471706794999,1319,0,0,0,0,0
5281959998_10150471698609999,370,0,0,0,0,0
5281959998_10150471694104999,4516,0,0,0,0,0
5281959998_10150471689754999,310,0,0,0,0,0
5281959998_10150471685599999,217,0,0,0,0,0
5281959998_10150471681039999,119,0,0,0,0,0
5281959998_10150471676269999,390,0,0,0,0,0
5281959998_10150471671484999,327,0,0,0,0,0
5281959998_10150471665839999,211,0,0,0,0,0
5281959998_10150471660804999,283,0,0,0,0,0
5281959998_10150471655284999,173,0,0,0,0,0
5281959998_10150471649754999,247,0,0,0,0,0
5281959998_10150471641509999,1676,0,0,0,0,0
5281959998_10150471634059999,277,0,0,0,0,0
5281959998_10150471628299999,113,0,0,0,0,0
5281959998_10150471621419999,103,0,0,0,0,0
5281959998_10150471613629999,7774,0,0,0,0,0
5281959998_10150471605349999,753,0,0,0,0,0
5281959998_10150471595619999,236,0,0,0,0,0
5281959998_10150471587864999,307,0,0,0,0,0
5281959998_10150471483699999,796,0,0,0,0,0
5281959998_10150471578584999,324,0,0,0,0,0
5281959998_10150471520699999,7716,0,0,0,0,0
5281959998_10150471569864999,258,0,0,0,0,0
5281959998_10150471561424999,221,0,0,0,0,0
5281959998_10150471492334999,5787,0,0,0,0,0
5281959998_10150471553969999,196,1,0,0,0,0
5281959998_10150471545589999,94,0,0,0,0,0
5281959998_10150471537539999,583,0,0,0,0,0
5281959998_10150471528754999,127,0,0,0,0,0
5281959998_10150471518704999,420,0,0,0,0,0
5281959998_10150471512944999,220,0,0,0,0,0
5281959998_10150471506454999,1538,0,0,0,0,0
5281959998_10150471499634999,979,0,0,0,0,0
5281959998_10150471491849999,572,0,0,0,0,0
5281959998_10150471480359999,803,0,0,0,0,0
5281959998_10150471473199999,171,0,0,0,0,0
5281959998_10150471464719999,7323,0,0,0,0,0
5281959998_10150471457219999,306,0,0,0,0,0
5281959998_10150471449524999,328,0,0,0,0,0
5281959998_10150471441989999,350,0,0,0,0,0
5281959998_10150471433409999,582,0,0,0,0,0
5281959998_10150471421094999,556,0,0,0,0,0
5281959998_10150471421514999,356,0,0,0,0,0
5281959998_10150471411394999,628,0,0,0,0,0
5281959998_10150471382204999,130,0,0,0,0,0
5281959998_10150471398439999,282,0,0,0,0,0
5281959998_10150471391454999,359,0,0,0,0,0
5281959998_10150471380459999,1541,0,0,0,0,0
5281959998_10150471373929999,338,0,0,0,0,0
5281959998_10150471365964999,477,0,0,0,0,0
5281959998_10150471307124999,605,0,0,0,0,0
5281959998_10150471307534999,1899,1,0,0,0,0
5281959998_10150471305424999,146,0,0,0,0,0
5281959998_10150471304079999,5827,2,0,0,0,0
5281959998_10150471303739999,441,0,0,0,0,0
5281959998_10150471323854999,688,0,0,0,0,0
5281959998_10150471301859999,422,0,0,0,0,0
5281959998_10150471315724999,355,0,0,0,0,0
5281959998_10150471310859999,1864,0,0,0,0,0
5281959998_10150471302019999,2499,0,0,0,0,0
5281959998_10150471296844999,3087,0,0,0,0,0
5281959998_10150471290479999,199,0,0,0,0,0
5281959998_10150471287374999,110,0,0,0,0,0
5281959998_10150471284064999,572,0,0,0,0,0
5281959998_10150471280954999,942,0,0,0,0,0
5281959998_10150471277924999,5207,0,0,0,0,0
5281959998_10150471274229999,227,0,0,0,0,0
5281959998_10150471271954999,132,0,0,0,0,0
5281959998_10150471267394999,459,0,0,0,0,0
5281959998_10150471264419999,119,0,0,0,0,0
5281959998_10150471259204999,43,0,0,0,0,0
5281959998_10150471254619999,730,1,0,0,0,0
5281959998_10150471249244999,108,0,0,0,0,0
5281959998_10150471242444999,257,0,0,0,0,0
5281959998_10150471234474999,622,0,0,0,0,0
5281959998_10150471226819999,1543,0,0,0,0,0
5281959998_10150471221784999,372,0,0,0,0,0
5281959998_10150471217294999,306,0,0,0,0,0
5281959998_10150471211424999,218,0,0,0,0,0
5281959998_10150471200594999,348,0,0,0,0,0
5281959998_10150471196564999,285,0,0,0,0,0
5281959998_10150471191899999,410,0,0,0,0,0
5281959998_10150471185479999,408,0,0,0,0,0
5281959998_10150471181019999,532,0,0,0,0,0
5281959998_10150471174379999,186,0,0,0,0,0
5281959998_10150471170304999,331,0,0,0,0,0
5281959998_10150471163909999,214,0,0,0,0,0
5281959998_10150471158129999,234,0,0,0,0,0
5281959998_10150471152599999,537,0,0,0,0,0
5281959998_10150471149234999,346,0,0,0,0,0
5281959998_10150471143919999,588,0,0,0,0,0
5281959998_10150471138359999,15,0,0,0,0,0
5281959998_10150471133034999,701,0,0,0,0,0
5281959998_10150471127279999,428,0,0,0,0,0
5281959998_10150471121859999,6583,0,0,0,0,1
5281959998_10150471115819999,229,0,0,0,0,0
5281959998_10150471101729999,1548,0,0,0,0,0
5281959998_10150471103039999,422,0,0,0,0,0
5281959998_10150471096399999,655,0,0,0,0,0
5281959998_10150471090794999,286,0,0,0,0,0
5281959998_10150471083899999,1244,0,0,0,0,0
5281959998_10150471077464999,59,0,0,0,0,0
5281959998_10150471070809999,177,0,0,0,0,0
5281959998_10150471062644999,500,0,0,0,0,0
5281959998_10150471058169999,2112,0,0,0,0,0
5281959998_10150471050189999,292,0,0,0,0,0
5281959998_10150471043344999,142,0,0,0,0,0
5281959998_10150471033189999,299,0,0,0,0,0
5281959998_10150471026179999,593,0,0,0,0,0
5281959998_10150471019714999,458,0,0,0,0,0
5281959998_10150471013054999,1626,0,0,0,0,0
5281959998_10150471004594999,924,0,0,0,0,0
5281959998_10150470998759999,254,0,0,0,0,0
5281959998_10150470992694999,520,0,0,0,0,0
5281959998_10150470985679999,354,0,0,0,0,0
5281959998_10150470985609999,109,0,0,0,0,0
5281959998_10150470978499999,271,0,0,0,0,0
5281959998_10150470973259999,641,0,0,0,0,0
5281959998_10150470961794999,267,0,0,0,0,0
5281959998_10150470953309999,296,0,0,0,0,0
5281959998_10150470950209999,243,0,0,0,0,0
5281959998_10150470940859999,787,0,0,0,0,0
5281959998_10150470934784999,1695,0,0,0,0,0
5281959998_10150470927554999,573,0,0,0,0,0
5281959998_10150470917659999,738,0,0,0,0,0
5281959998_10150470909759999,333,0,0,0,0,0
5281959998_10150470902324999,273,0,0,0,0,0
5281959998_10150470894749999,1702,0,0,0,0,0
5281959998_10150470888159999,225,0,0,0,0,0
5281959998_10150470881984999,251,0,0,0,0,0
5281959998_10150470876069999,1249,0,0,0,0,0
5281959998_10150470871789999,402,0,0,0,0,0
5281959998_10150470865729999,1021,0,0,0,0,0
5281959998_10150470857044999,4104,0,0,0,0,0
5281959998_10150470854409999,2060,0,0,0,0,0
5281959998_10150470849839999,250,0,0,0,0,0
5281959998_10150470820709999,1972,0,0,0,0,0
5281959998_10150470812489999,217,0,0,0,0,0
5281959998_10150470802579999,1038,0,0,0,0,0
5281959998_10150470794734999,4376,0,0,0,0,0
5281959998_10150470767699999,12523,0,0,0,0,0
5281959998_10150470776574999,2756,0,0,0,0,0
5281959998_10150470770974999,10341,0,0,0,0,0
5281959998_10150470763974999,293,0,0,0,0,0
5281959998_10150470757149999,4376,1,0,0,0,0
5281959998_10150470751649999,1518,0,0,0,0,0
5281959998_10150470747824999,560,0,0,0,0,0
5281959998_10150470745549999,114,0,0,0,0,0
5281959998_10150470737764999,110,0,0,0,0,0
5281959998_10150470734784999,1174,0,0,0,0,0
5281959998_10150470728489999,580,0,0,0,0,0
5281959998_10150470722509999,687,0,0,0,0,0
5281959998_10150470716529999,160,0,0,0,0,0
5281959998_10150470710669999,820,0,0,0,0,0
5281959998_10150470703904999,252,0,0,0,0,0
5281959998_10150470698599999,15301,0,0,0,0,0
5281959998_10150470694894999,927,0,0,0,0,0
5281959998_10150470689034999,133,0,0,0,0,0
5281959998_10150470682344999,128,0,0,0,0,0
5281959998_10150470676654999,622,0,0,0,0,0
5281959998_10150470669249999,668,0,0,0,0,0
5281959998_10150470663264999,411,0,0,0,0,0
5281959998_10150470655429999,1170,0,0,0,0,0
5281959998_10150470645739999,1941,0,0,0,0,0
5281959998_10150470638749999,132,0,0,0,0,0
5281959998_10150470619524999,375,0,0,0,0,0
5281959998_10150470619064999,1185,0,0,0,0,0
5281959998_10150470610179999,1403,0,0,0,0,0
5281959998_10150470601884999,425,0,0,0,0,0
5281959998_10150470578599999,10578,0,0,0,0,0
5281959998_10150470584444999,776,0,0,0,0,0
5281959998_10150470584519999,619,0,0,0,0,0
5281959998_10150470577049999,321,0,0,0,0,0
5281959998_10150470568559999,835,0,0,0,0,0
5281959998_10150470566859999,1033,0,0,0,0,0
5281959998_10150470562739999,223,0,0,0,0,0
5281959998_10150470552129999,881,0,0,0,0,0
5281959998_10150470548419999,1750,0,0,0,0,0
5281959998_10150470539269999,642,0,0,0,0,0
5281959998_10150470537699999,285,0,0,0,0,0
5281959998_10150470531079999,113,0,0,0,0,0
5281959998_10150470522389999,369,0,0,0,0,0
5281959998_10150470516919999,833,0,0,0,0,0
5281959998_10150470511254999,272,0,0,0,0,0
5281959998_10150470505474999,401,0,0,0,0,0
5281959998_10150470498749999,310,0,0,0,0,0
5281959998_10150470491454999,252,0,0,0,0,0
5281959998_10150470483829999,367,0,0,0,0,0
5281959998_10150470477729999,741,0,0,0,0,0
5281959998_10150470470524999,644,0,0,0,0,0
5281959998_10150470460249999,201,0,0,0,0,0
5281959998_10150470450569999,198,0,0,0,0,0
5281959998_10150470441529999,548,0,0,0,0,0
5281959998_10150470438749999,216,0,0,0,0,0
5281959998_10150470435634999,246,0,0,0,0,0
5281959998_10150470433199999,1579,0,0,0,0,0
5281959998_10150470430574999,422,0,0,0,0,0
5281959998_10150470427854999,648,0,0,0,0,0
5281959998_10150470425169999,246,0,0,0,0,0
5281959998_10150470422209999,218,0,0,0,0,0
5281959998_10150470419624999,139,0,0,0,0,0
5281959998_10150470414389999,117,0,0,0,0,0
5281959998_10150470409859999,317,0,0,0,0,0
5281959998_10150470403044999,169,0,0,0,0,0
5281959998_10150470398959999,256,0,0,0,0,0
5281959998_10150470393824999,199,0,0,0,0,0
5281959998_10150470389079999,593,0,0,0,0,0
5281959998_10150470382814999,224,0,0,0,0,0
5281959998_10150470375304999,231,0,0,0,0,0
5281959998_10150470368734999,125,0,0,0,0,0
5281959998_10150470363279999,355,0,0,0,0,0
5281959998_10150470356924999,201,0,0,0,0,0
5281959998_10150470352309999,1442,0,0,0,0,0
